scenario,policy,rounds,committed_tokens,wall_time_ms,bytes_mb_total,ppl_loss_total,hard_ends,hard_violations,catastrophes,measurement_count,fallback_count,measurement_time_ms,guard_time_ms,cache_level_sum,io_queue_sum,hidden_hard_count,debt_and_queue2_count,committed_tokens_per_second,ppl_loss_per_token,hard_violation_probability,catastrophe_per_token,bytes_per_token_mb,measurement_fraction,fallback_fraction,mean_cache_level,mean_io_queue,hidden_hard_fraction,debt_and_queue2_fraction,ppl_constraint_met,hard_constraint_met,catastrophe_constraint_met,ood_latched,replication,seed
interaction_trap,myopic_voi,500.0,880.0,30627.40074604191,10085.036688335766,47.54426920908592,8.0,6.0,3.0,9.0,0.0,11.532831686570255,0.0,431.0,550.0,390.0,101.0,28.73244149240205,0.05402757864668854,0.75,0.003409090909090909,11.460268964017915,0.018,0.0,0.862,1.1,0.78,0.202,False,False,False,False,7,712033
interaction_trap,primal_dual_joint,500.0,1292.0,41089.22359370085,12954.880023893273,4.755679757674841,14.0,1.0,0.0,0.0,0.0,0.0,0.0,813.0,443.0,209.0,19.0,31.44376765975371,0.0036808666855068428,0.07142857142857142,0.0,10.026996922518013,0.0,0.0,1.626,0.886,0.418,0.038,True,False,True,False,7,712033
interaction_trap,exact_joint,500.0,1246.0,35284.01498455027,9071.46300829759,3.646108664717741,10.0,0.0,0.0,47.0,0.0,60.430356408970894,0.0,924.0,192.0,191.0,1.0,35.31344152714999,0.002926250934765442,0.0,0.0,7.280467903930649,0.094,0.0,1.848,0.384,0.382,0.002,True,True,True,False,7,712033
interaction_trap,robust_safe_joint,500.0,1290.0,38843.07940313855,10260.838281106817,0.8689233200851221,8.0,1.0,0.0,33.0,137.0,42.384738316326846,90.0,875.0,208.0,160.0,0.0,33.210549210363766,0.0006735839690582342,0.125,0.0,7.9541382024083855,0.066,0.274,1.75,0.416,0.32,0.0,True,False,True,False,7,712033
calibrated,safe_exact_fixed,500.0,910.0,38124.04152103107,9642.263403065637,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0,155.0,102.0,0.0,23.869452547364368,0.0,0.0,0.0,10.595893849522678,0.0,0.0,1.286,0.31,0.204,0.0,True,True,True,False,8,812036
calibrated,best_fixed,500.0,878.0,29110.22751305553,13260.701817305015,0.5428000000000002,8.0,0.0,0.0,0.0,0.0,0.0,0.0,777.0,675.0,142.0,0.0,30.161220815132044,0.000618223234624146,0.0,0.0,15.103305031099106,0.0,0.0,1.554,1.35,0.284,0.0,True,True,True,False,8,812036
calibrated,independent_thresholds,500.0,1383.0,48288.492846205525,11110.75348595904,1.799978672539372,9.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,521.0,176.0,4.0,28.640363748869316,0.0013015030170205149,0.0,0.0,8.033805846680433,0.0,0.0,1.3,1.042,0.352,0.008,True,True,True,False,8,812036
calibrated,myopic_voi,500.0,1118.0,31705.96098327246,11222.038892636852,7.0258028925442675,15.0,3.0,1.0,13.0,0.0,16.17988151166914,0.0,682.0,482.0,239.0,30.0,35.26150809905551,0.0062842601901111515,0.2,0.0008944543828264759,10.037601871768205,0.026,0.0,1.364,0.964,0.478,0.06,False,False,False,False,8,812036
calibrated,primal_dual_joint,500.0,1291.0,37204.78992080164,12382.301163381971,4.629256356059954,11.0,0.0,0.0,0.0,0.0,0.0,0.0,767.0,386.0,185.0,11.0,34.699833079239795,0.003585791135600274,0.0,0.0,9.591247996422906,0.0,0.0,1.534,0.772,0.37,0.022,True,True,True,False,8,812036
calibrated,exact_joint,500.0,1279.0,34284.11934405048,8974.391149278497,2.3290100412648136,8.0,1.0,0.0,37.0,0.0,46.19554716943425,0.0,945.0,170.0,189.0,2.0,37.30590210484588,0.0018209617210827316,0.125,0.0,7.016724901703282,0.074,0.0,1.89,0.34,0.378,0.004,True,False,True,False,8,812036
calibrated,robust_safe_joint,500.0,1339.0,37762.12871013593,10171.873039244643,0.4296199999999997,13.0,0.0,0.0,33.0,119.0,41.16968705995334,90.0,900.0,220.0,135.0,0.0,35.45880610381459,0.00032085138162808046,0.0,0.0,7.596619148054252,0.066,0.238,1.8,0.44,0.27,0.0,True,True,True,False,8,812036
distribution_shift,safe_exact_fixed,500.0,899.0,44027.581514717,9435.841993820542,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0,236.0,164.0,0.0,20.419018466855675,0.0,0.0,0.0,10.495931027609057,0.0,0.0,1.308,0.472,0.328,0.0,True,True,True,False,8,812036
distribution_shift,best_fixed,500.0,819.0,33731.11422009569,13617.581777512509,2.871514261831224,10.0,1.0,0.0,0.0,0.0,0.0,0.0,694.0,693.0,243.0,13.0,24.280253378409647,0.0035061224198183446,0.1,0.0,16.62708397742675,0.0,0.0,1.388,1.386,0.486,0.026,True,False,True,False,8,812036
distribution_shift,independent_thresholds,500.0,1208.0,55482.02237984373,11999.688403650915,3.3621769155525287,11.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,617.0,244.0,6.0,21.77281844071457,0.002783259036053418,0.0,0.0,9.933516890439499,0.0,0.0,1.05,1.234,0.488,0.012,True,True,True,False,8,812036
distribution_shift,myopic_voi,500.0,996.0,33731.09612648473,10824.917597519323,14.654298045233338,11.0,3.0,0.0,35.0,0.0,51.03597210244881,0.0,545.0,521.0,321.0,35.0,29.527649984014847,0.014713150647824637,0.2727272727272727,0.0,10.868391162167995,0.07,0.0,1.09,1.042,0.642,0.07,False,False,True,False,8,812036
distribution_shift,primal_dual_joint,500.0,1271.0,47522.51748222204,13353.323285030727,4.422371979707037,8.0,2.0,0.0,0.0,0.0,0.0,0.0,796.0,454.0,241.0,16.0,26.745216106774546,0.0034794429423344116,0.25,0.0,10.506155220323153,0.0,0.0,1.592,0.908,0.482,0.032,True,False,True,False,8,812036
distribution_shift,exact_joint,500.0,1232.0,38838.100503381705,8800.521544920777,6.869295616041844,7.0,1.0,0.0,67.0,0.0,97.89813587995566,0.0,926.0,230.0,226.0,6.0,31.721427774067568,0.005575726961072926,0.14285714285714285,0.0,7.143280474773358,0.134,0.0,1.852,0.46,0.452,0.012,False,False,True,False,8,812036
distribution_shift,robust_safe_joint,500.0,1211.0,42487.16921611005,10382.738812603335,1.3414645716551732,10.0,0.0,0.0,79.0,168.0,114.58619363996438,90.0,826.0,213.0,199.0,0.0,28.50272264175274,0.0011077329245707459,0.0,0.0,8.573690183817783,0.158,0.336,1.652,0.426,0.398,0.0,True,True,True,False,8,812036
interaction_trap,safe_exact_fixed,500.0,900.0,39317.013907101216,9633.031159313789,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,222.0,143.0,0.0,22.890853362529832,0.0,0.0,0.0,10.703367954793098,0.0,0.0,1.246,0.444,0.286,0.0,True,True,True,False,8,812036
interaction_trap,best_fixed,500.0,843.0,29510.77088439252,13241.79698750636,2.578321658639248,6.0,0.0,0.0,0.0,0.0,0.0,0.0,779.0,618.0,142.0,38.0,28.565841377117017,0.0030585073056218835,0.0,0.0,15.707944231917391,0.0,0.0,1.558,1.236,0.284,0.076,True,True,True,False,8,812036
interaction_trap,independent_thresholds,500.0,1205.0,47016.913994820985,9091.37659769077,2.6488708265099814,12.0,2.0,0.0,0.0,0.0,0.0,0.0,800.0,420.0,267.0,12.0,25.62907468007648,0.0021982330510456278,0.16666666666666666,0.0,7.5447108694529215,0.0,0.0,1.6,0.84,0.534,0.024,True,False,True,False,8,812036
interaction_trap,myopic_voi,500.0,896.0,31066.19579265752,10318.971724542656,35.316351603588274,10.0,6.0,1.0,9.0,0.0,11.662429901120888,0.0,440.0,554.0,355.0,80.0,28.841638866248605,0.039415570986147626,0.6,0.0011160714285714285,11.516709513998501,0.018,0.0,0.88,1.108,0.71,0.16,False,False,False,False,8,812036
interaction_trap,primal_dual_joint,500.0,1346.0,41522.44661791868,13160.743572607238,4.8645271322934756,8.0,1.0,0.0,0.0,0.0,0.0,0.0,857.0,369.0,179.0,9.0,32.41620158815845,0.0036140617624765793,0.125,0.0,9.777669816201515,0.0,0.0,1.714,0.738,0.358,0.018,True,False,True,False,8,812036
interaction_trap,exact_joint,500.0,1289.0,36163.371271223186,9339.22340682526,3.001181309906381,7.0,0.0,0.0,41.0,0.0,52.62575889691634,0.0,923.0,236.0,171.0,1.0,35.64380074890072,0.002328302024752817,0.0,0.0,7.245324598002529,0.082,0.0,1.846,0.472,0.342,0.002,True,True,True,False,8,812036
interaction_trap,robust_safe_joint,500.0,1294.0,38737.079546752546,10487.080837476651,0.9091813607477246,13.0,0.0,0.0,33.0,146.0,42.83614281105242,90.0,844.0,220.0,164.0,0.0,33.4046865468587,0.0007026131072238984,0.0,0.0,8.104390137153517,0.066,0.292,1.688,0.44,0.328,0.0,True,True,True,False,8,812036
calibrated,safe_exact_fixed,500.0,901.0,37120.51414732763,8940.405092123448,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,169.0,108.0,0.0,24.272293115984887,0.0,0.0,0.0,9.922758148860654,0.0,0.0,1.422,0.338,0.216,0.0,True,True,True,False,9,912039
calibrated,best_fixed,500.0,867.0,29562.560957715592,13413.160055323446,0.7683890313103534,7.0,0.0,0.0,0.0,0.0,0.0,0.0,756.0,708.0,141.0,1.0,29.32763508682829,0.0008862618584894503,0.0,0.0,15.470772843510318,0.0,0.0,1.512,1.416,0.282,0.002,True,True,True,False,9,912039
calibrated,independent_thresholds,500.0,1253.0,45800.4309256807,10655.606003120576,2.2154122272201326,9.0,1.0,1.0,0.0,0.0,0.0,0.0,695.0,496.0,216.0,9.0,27.357821196774633,0.0017680863744773605,0.1111111111111111,0.0007980845969672786,8.5040750224426,0.0,0.0,1.39,0.992,0.432,0.018,True,False,False,False,9,912039
calibrated,myopic_voi,500.0,1168.0,32496.96785647309,11396.492968424129,7.762691725128188,9.0,2.0,0.0,14.0,0.0,17.434063343479124,0.0,691.0,508.0,200.0,21.0,35.94181479203284,0.006646140175623449,0.2222222222222222,0.0,9.757271377075453,0.028,0.0,1.382,1.016,0.4,0.042,False,False,True,False,9,912039
calibrated,primal_dual_joint,500.0,1247.0,37315.60155132848,12705.827481140563,3.997666179953724,10.0,1.0,0.0,0.0,0.0,0.0,0.0,720.0,404.0,202.0,3.0,33.41765771308074,0.003205826928591599,0.1,0.0,10.189115862983611,0.0,0.0,1.44,0.808,0.404,0.006,True,False,True,False,9,912039
calibrated,exact_joint,500.0,1330.0,35649.017206230885,9671.377619389827,2.27061702979234,9.0,0.0,0.0,51.0,0.0,63.91273533577755,0.0,912.0,209.0,134.0,3.0,37.30818138143615,0.0017072308494679247,0.0,0.0,7.271712495781824,0.102,0.0,1.824,0.418,0.268,0.006,True,True,True,False,9,912039
calibrated,robust_safe_joint,500.0,1348.0,38029.608705560655,9917.782236101224,0.40226,11.0,0.0,0.0,31.0,127.0,38.93274205811669,90.0,951.0,167.0,143.0,0.0,35.44606547063674,0.00029841246290801185,0.0,0.0,7.357405219659662,0.062,0.254,1.902,0.334,0.286,0.0,True,True,True,False,9,912039
distribution_shift,safe_exact_fixed,500.0,899.0,42748.630747539006,8671.288670686325,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,722.0,275.0,159.0,0.0,21.02991333942911,0.0,0.0,0.0,9.645482392309594,0.0,0.0,1.444,0.55,0.318,0.0,True,True,True,False,9,912039
distribution_shift,best_fixed,500.0,825.0,32461.30953005341,13115.73036608996,2.6245346739166937,9.0,0.0,0.0,0.0,0.0,0.0,0.0,795.0,667.0,202.0,28.0,25.414871178755018,0.003181254150202053,0.0,0.0,15.897854989199951,0.0,0.0,1.59,1.334,0.404,0.056,True,True,True,False,9,912039
distribution_shift,independent_thresholds,500.0,1223.0,53918.18216422694,11843.710748433712,8.545426007890367,6.0,2.0,1.0,0.0,0.0,0.0,0.0,583.0,609.0,265.0,33.0,22.682515450445266,0.006987265746435296,0.3333333333333333,0.0008176614881439084,9.684146155710312,0.0,0.0,1.166,1.218,0.53,0.066,False,False,False,False,9,912039
distribution_shift,myopic_voi,500.0,940.0,32468.004867257372,10513.079542052335,17.43714190390399,8.0,0.0,2.0,35.0,0.0,50.80066904062781,0.0,549.0,507.0,359.0,72.0,28.951578757090516,0.01855015096159999,0.0,0.002127659574468085,11.184127172396101,0.07,0.0,1.098,1.014,0.718,0.144,False,True,False,False,9,912039
distribution_shift,primal_dual_joint,500.0,1272.0,44724.54101695977,12528.081696074301,4.2707606523481445,14.0,1.0,0.0,0.0,0.0,0.0,0.0,782.0,450.0,240.0,11.0,28.44076140474312,0.003357516236122755,0.07142857142857142,0.0,9.849120830247092,0.0,0.0,1.564,0.9,0.48,0.022,True,False,True,False,9,912039
distribution_shift,exact_joint,500.0,1108.0,36465.609227897294,8538.242007586205,5.426451847668645,9.0,0.0,2.0,99.0,0.0,143.95810016358485,0.0,893.0,266.0,254.0,7.0,30.38479332884274,0.004897519718112495,0.0,0.0018050541516245488,7.7059945916843,0.198,0.0,1.786,0.532,0.508,0.014,False,True,False,False,9,912039
distribution_shift,robust_safe_joint,500.0,1104.0,40855.012847097016,9373.996368114314,1.402862037384129,11.0,0.0,0.0,80.0,227.0,116.26875795055031,90.0,874.0,221.0,254.0,1.0,27.022387782175073,0.001270708367195769,0.0,0.0,8.49093873923398,0.16,0.454,1.748,0.442,0.508,0.002,True,True,True,False,9,912039
interaction_trap,safe_exact_fixed,500.0,906.0,38866.31100790243,9293.394486604951,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,247.0,115.0,0.0,23.310676431724865,0.0,0.0,0.0,10.257609808614736,0.0,0.0,1.34,0.494,0.23,0.0,True,True,True,False,9,912039
interaction_trap,best_fixed,500.0,842.0,30027.883672848868,13524.219479630683,2.4001253814575065,15.0,2.0,0.0,0.0,0.0,0.0,0.0,707.0,655.0,169.0,10.0,28.040604165565426,0.002850505203631243,0.13333333333333333,0.0,16.06201838435948,0.0,0.0,1.414,1.31,0.338,0.02,True,False,True,False,9,912039
interaction_trap,independent_thresholds,500.0,1234.0,53460.67687039218,10919.494472657178,4.462930668283513,8.0,1.0,0.0,0.0,0.0,0.0,0.0,672.0,505.0,249.0,25.0,23.08238638638373,0.003616637494557142,0.125,0.0,8.848860998911814,0.0,0.0,1.344,1.01,0.498,0.05,True,False,True,False,9,912039
interaction_trap,myopic_voi,500.0,927.0,30017.816525601233,9975.364357522887,42.20775549932385,6.0,2.0,5.0,14.0,0.0,17.95756883384032,0.0,550.0,463.0,350.0,62.0,30.881659870543597,0.04553155933044644,0.3333333333333333,0.005393743257820928,10.760910849539252,0.028,0.0,1.1,0.926,0.7,0.124,False,False,False,False,9,912039
interaction_trap,primal_dual_joint,500.0,1513.0,68108.4020889314,14139.21222570976,3.6088901081537434,11.0,0.0,1.0,0.0,0.0,0.0,0.0,798.0,570.0,166.0,33.0,22.214586652971622,0.0023852545328180725,0.0,0.0006609385327164573,9.345150182227204,0.0,0.0,1.596,1.14,0.332,0.066,True,True,False,False,9,912039
interaction_trap,exact_joint,500.0,1342.0,36729.830074992344,9854.49455081697,0.9500399999999922,8.0,0.0,0.0,34.0,0.0,43.56276654137873,0.0,868.0,244.0,146.0,0.0,36.537059857342115,0.0007079284649776395,0.0,0.0,7.343140499863614,0.068,0.0,1.736,0.488,0.292,0.0,True,True,True,False,9,912039
interaction_trap,robust_safe_joint,500.0,1311.0,38957.49549568928,10047.212343214462,0.3976,7.0,0.0,0.0,31.0,150.0,39.91251603943687,90.0,903.0,189.0,168.0,0.0,33.652060619375916,0.0003032799389778795,0.0,0.0,7.663777531056035,0.062,0.3,1.806,0.378,0.336,0.0,True,True,True,False,9,912039
calibrated,safe_exact_fixed,500.0,898.0,35913.70149875848,7944.966704685283,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,814.0,192.0,111.0,0.0,25.00438446956083,0.0,0.0,0.0,8.847401675596084,0.0,0.0,1.628,0.384,0.222,0.0,True,True,True,False,10,1012042
calibrated,best_fixed,500.0,849.0,28484.633205184935,13127.47285190739,1.1230831409016697,9.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,645.0,167.0,3.0,29.805544410010523,0.001322830554654499,0.0,0.0,15.462276621799047,0.0,0.0,1.582,1.29,0.334,0.006,True,True,True,False,10,1012042
calibrated,independent_thresholds,500.0,1395.0,52238.51091467845,12750.001132241463,1.0050994782248748,10.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,645.0,176.0,0.0,26.70443654641044,0.0007205014180823475,0.0,0.0,9.139785757879185,0.0,0.0,0.924,1.29,0.352,0.0,True,True,True,False,10,1012042
calibrated,myopic_voi,500.0,1103.0,31781.64964795046,11641.493433830248,7.699387244846471,9.0,1.0,0.0,18.0,0.0,22.694225418115582,0.0,606.0,493.0,245.0,32.0,34.70556161237938,0.006980405480368514,0.1111111111111111,0.0,10.554391145811648,0.036,0.0,1.212,0.986,0.49,0.064,False,False,True,False,10,1012042
calibrated,primal_dual_joint,500.0,1444.0,41543.78282832141,13798.189753999348,4.346868781027477,13.0,1.0,0.0,0.0,0.0,0.0,0.0,760.0,422.0,118.0,19.0,34.7585102196228,0.003010296939769721,0.07692307692307693,0.0,9.555533070636667,0.0,0.0,1.52,0.844,0.236,0.038,True,False,True,False,10,1012042
calibrated,exact_joint,500.0,1386.0,36799.82504911049,10210.805108935385,2.677294118816083,8.0,0.0,0.0,38.0,0.0,47.4777211581133,0.0,901.0,218.0,115.0,7.0,37.66322253299685,0.0019316696383954422,0.0,0.0,7.367103253200133,0.076,0.0,1.802,0.436,0.23,0.014,True,True,True,False,10,1012042
calibrated,robust_safe_joint,500.0,1347.0,37997.555165921716,10712.31666765287,0.789828954050098,10.0,0.0,0.0,44.0,107.0,54.84196599748091,90.0,833.0,271.0,122.0,0.0,35.44964917132519,0.000586361510059464,0.0,0.0,7.952722099222621,0.088,0.214,1.666,0.542,0.244,0.0,True,True,True,False,10,1012042
distribution_shift,safe_exact_fixed,500.0,880.0,43408.558802545966,9444.157356787871,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0,215.0,157.0,0.0,20.272499808226456,0.0,0.0,0.0,10.731996996349853,0.0,0.0,1.286,0.43,0.314,0.0,True,True,True,False,10,1012042
distribution_shift,best_fixed,500.0,816.0,33311.06793919588,13549.840021628714,1.918013370809596,15.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,656.0,251.0,14.0,24.496362635070117,0.002350506581874505,0.0,0.0,16.60519610493715,0.0,0.0,1.39,1.312,0.502,0.028,True,True,True,False,10,1012042
distribution_shift,independent_thresholds,500.0,1200.0,54113.58659608942,11935.460730195413,6.33273265442103,12.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,589.0,281.0,15.0,22.175576883435024,0.005277277212017525,0.0,0.0,9.946217275162844,0.0,0.0,1.042,1.178,0.562,0.03,False,True,True,False,10,1012042
distribution_shift,myopic_voi,500.0,968.0,34059.02458222816,11123.985262572522,18.393169924058782,11.0,1.0,0.0,21.0,0.0,29.70309254424126,0.0,479.0,561.0,342.0,62.0,28.42124846126973,0.01900120859923428,0.09090909090909091,0.0,11.49172031257492,0.042,0.0,0.958,1.122,0.684,0.124,False,False,True,False,10,1012042
distribution_shift,primal_dual_joint,500.0,1315.0,50037.341726864106,14051.667530116296,5.728714609860711,10.0,2.0,0.0,0.0,0.0,0.0,0.0,758.0,480.0,229.0,11.0,26.280372909858265,0.004356436965673545,0.2,0.0,10.68567873012646,0.0,0.0,1.516,0.96,0.458,0.022,True,False,True,False,10,1012042
distribution_shift,exact_joint,500.0,1159.0,37524.03063244604,8902.59445670075,4.985048939588557,13.0,1.0,0.0,96.0,0.0,139.2642747495751,0.0,880.0,271.0,260.0,25.0,30.886873836997758,0.004301163882302465,0.07692307692307693,0.0,7.681272180069672,0.192,0.0,1.76,0.542,0.52,0.05,True,False,True,False,10,1012042
distribution_shift,robust_safe_joint,500.0,1194.0,42382.378908211576,10313.248800271509,0.6293399999999978,7.0,0.0,0.0,72.0,172.0,103.5545327608872,90.0,829.0,187.0,227.0,0.0,28.172085445837556,0.0005270854271356765,0.0,0.0,8.63756180927262,0.144,0.344,1.658,0.374,0.454,0.0,True,True,True,False,10,1012042
interaction_trap,safe_exact_fixed,500.0,879.0,39570.87038353882,10271.746367446938,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,252.0,181.0,0.0,22.213309727087964,0.0,0.0,0.0,11.685718279234287,0.0,0.0,1.09,0.504,0.362,0.0,True,True,True,False,10,1012042
interaction_trap,best_fixed,500.0,808.0,28883.649666051588,13268.859583193444,1.2534449990511836,8.0,0.0,0.0,0.0,0.0,0.0,0.0,757.0,690.0,250.0,5.0,27.97430412506641,0.0015512933156574054,0.0,0.0,16.421855919793867,0.0,0.0,1.514,1.38,0.5,0.01,True,True,True,False,10,1012042
interaction_trap,independent_thresholds,500.0,1244.0,49021.34058628082,9537.787581476938,3.436393870156319,15.0,0.0,0.0,0.0,0.0,0.0,0.0,771.0,424.0,256.0,13.0,25.376702985314676,0.00276237449369479,0.0,0.0,7.667031817907506,0.0,0.0,1.542,0.848,0.512,0.026,True,True,True,False,10,1012042
interaction_trap,myopic_voi,500.0,898.0,29878.08480875577,9602.660187962745,47.28060915415189,13.0,7.0,3.0,13.0,0.0,16.478741885743172,0.0,520.0,519.0,344.0,72.0,30.055473961866564,0.05265101242110455,0.5384615384615384,0.0033407572383073497,10.693385509980786,0.026,0.0,1.04,1.038,0.688,0.144,False,False,False,False,10,1012042
interaction_trap,primal_dual_joint,500.0,1370.0,43218.89245556706,13629.238647278049,5.501451515023753,10.0,3.0,0.0,0.0,0.0,0.0,0.0,868.0,380.0,208.0,14.0,31.699100142570387,0.004015658040163323,0.3,0.0,9.948349377575218,0.0,0.0,1.736,0.76,0.416,0.028,True,False,True,False,10,1012042
interaction_trap,exact_joint,500.0,1282.0,35502.91275203273,8800.378731600915,2.7292548485349255,10.0,1.0,0.0,62.0,0.0,80.05967095309299,0.0,952.0,206.0,192.0,3.0,36.10971327772533,0.0021289039380147624,0.1,0.0,6.864569993448452,0.124,0.0,1.904,0.412,0.384,0.006,True,False,True,False,10,1012042
interaction_trap,robust_safe_joint,500.0,1288.0,38844.20982102209,9895.689112991364,0.4070399999999997,7.0,0.0,0.0,35.0,142.0,45.14359756787944,90.0,935.0,189.0,157.0,0.0,33.158095014277976,0.00031602484472049666,0.0,0.0,7.682988441763481,0.07,0.284,1.87,0.378,0.314,0.0,True,True,True,False,10,1012042
calibrated,safe_exact_fixed,500.0,910.0,37656.87224172186,9289.59809275023,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,203.0,96.0,0.0,24.165575785441025,0.0,0.0,0.0,10.20834955247278,0.0,0.0,1.348,0.406,0.192,0.0,True,True,True,False,11,1112045
calibrated,best_fixed,500.0,862.0,28980.356308455557,13109.689296552478,1.2983313170805593,8.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,688.0,123.0,16.0,29.74428577844971,0.0015061848225992568,0.0,0.0,15.208456260501714,0.0,0.0,1.62,1.376,0.246,0.032,True,True,True,False,11,1112045
calibrated,independent_thresholds,500.0,1422.0,51742.55630494663,12236.080259506754,0.5960400000000009,4.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,617.0,158.0,0.0,27.48221389796421,0.0004191561181434606,0.0,0.0,8.604838438471697,0.0,0.0,1.036,1.234,0.316,0.0,True,True,True,False,11,1112045
calibrated,myopic_voi,500.0,1145.0,32573.61489992127,11370.795135604836,9.763806942436497,9.0,1.0,1.0,12.0,0.0,14.97333179729433,0.0,609.0,559.0,235.0,29.0,35.15114928195358,0.008527342307804801,0.1111111111111111,0.0008733624454148472,9.93082544594309,0.024,0.0,1.218,1.118,0.47,0.058,False,False,False,False,11,1112045
calibrated,primal_dual_joint,500.0,1385.0,39684.163524108066,13198.136298083802,4.492120956631967,11.0,3.0,0.0,0.0,0.0,0.0,0.0,846.0,379.0,149.0,20.0,34.900571840417264,0.003243408632947269,0.2727272727272727,0.0,9.529340287425129,0.0,0.0,1.692,0.758,0.298,0.04,True,False,True,False,11,1112045
calibrated,exact_joint,500.0,1339.0,35686.9159532325,9657.70462032754,3.297676416137867,8.0,1.0,0.0,48.0,0.0,60.41369905365496,0.0,903.0,212.0,132.0,1.0,37.520754154120574,0.0024627904526795122,0.125,0.0,7.212624809803988,0.096,0.0,1.806,0.424,0.264,0.002,True,False,True,False,11,1112045
calibrated,robust_safe_joint,500.0,1420.0,39136.81514793983,10857.367303293182,0.5827143663426841,12.0,0.0,0.0,32.0,91.0,39.95527492916959,90.0,872.0,158.0,101.0,0.0,36.28297281299726,0.00041036222981879165,0.0,0.0,7.6460333121782975,0.064,0.182,1.744,0.316,0.202,0.0,True,True,True,False,11,1112045
distribution_shift,safe_exact_fixed,500.0,893.0,43190.87060171821,9024.296810455075,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,214.0,147.0,0.0,20.67566565709548,0.0,0.0,0.0,10.105595532424495,0.0,0.0,1.36,0.428,0.294,0.0,True,True,True,False,11,1112045
distribution_shift,best_fixed,500.0,807.0,33998.79632842098,13798.189871590064,4.665458528965908,11.0,2.0,2.0,0.0,0.0,0.0,0.0,667.0,696.0,219.0,37.0,23.736134426776623,0.0057812373345302445,0.18181818181818182,0.0024783147459727386,17.098128713246673,0.0,0.0,1.334,1.392,0.438,0.074,False,False,False,False,11,1112045
distribution_shift,independent_thresholds,500.0,1220.0,50779.44819133608,10399.084397726157,4.459530127650232,10.0,1.0,0.0,0.0,0.0,0.0,0.0,661.0,494.0,259.0,11.0,24.025467850754524,0.003655352563647731,0.1,0.0,8.523839670267343,0.0,0.0,1.322,0.988,0.518,0.022,True,False,True,False,11,1112045
distribution_shift,myopic_voi,500.0,943.0,32703.410075604508,10287.821565392675,23.735944990815458,12.0,5.0,3.0,44.0,0.0,63.69451749567739,0.0,537.0,524.0,365.0,59.0,28.83491347905159,0.02517067337308108,0.4166666666666667,0.003181336161187699,10.909672921943452,0.088,0.0,1.074,1.048,0.73,0.118,False,False,False,False,11,1112045
distribution_shift,primal_dual_joint,500.0,1339.0,52182.15390763975,12828.587906413366,5.187352824283758,9.0,4.0,1.0,0.0,0.0,0.0,0.0,851.0,485.0,247.0,19.0,25.660113654372612,0.0038740499061118436,0.4444444444444444,0.0007468259895444362,9.580722857664949,0.0,0.0,1.702,0.97,0.494,0.038,True,False,False,False,11,1112045
distribution_shift,exact_joint,500.0,1214.0,39335.93610276675,8916.112168584294,4.310309331219151,8.0,1.0,0.0,80.0,0.0,116.7902943056634,0.0,925.0,267.0,215.0,6.0,30.862364552056807,0.0035505019202793663,0.125,0.0,7.34440870558838,0.16,0.0,1.85,0.534,0.43,0.012,True,False,True,False,11,1112045
distribution_shift,robust_safe_joint,500.0,1139.0,41393.63723980871,9912.487141006968,2.530550156663086,12.0,2.0,0.0,76.0,210.0,110.42816443356755,90.0,795.0,253.0,254.0,9.0,27.51630627193619,0.0022217297249017436,0.16666666666666666,0.0,8.702798192280042,0.152,0.42,1.59,0.506,0.508,0.018,True,False,True,False,11,1112045
interaction_trap,safe_exact_fixed,500.0,902.0,38059.686641655,8525.457503815958,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,182.0,93.0,0.0,23.69961709071962,0.0,0.0,0.0,9.4517267226341,0.0,0.0,1.504,0.364,0.186,0.0,True,True,True,False,11,1112045
interaction_trap,best_fixed,500.0,860.0,29991.660156636037,13406.865076107282,3.6754529941903415,15.0,1.0,0.0,0.0,0.0,0.0,0.0,746.0,652.0,156.0,47.0,28.674638066333053,0.004273782551384118,0.06666666666666667,0.0,15.589377995473583,0.0,0.0,1.492,1.304,0.312,0.094,True,False,True,False,11,1112045
